,,,,,,,,,,,latitude,longitude,group,,
,,,,,,,,,,,40.72989,-73.74523,1,(718) 776-8610,N
,,,,,,,,,,,40.76537,-73.81981,1,(718) 776-3494,N
,,,,,,,,,,,40.84481,-73.27626,1,,Y
,,,,,,,,,,,40.79891,-73.66323,1,(516) 627-1363,N
,,,,,,,,,,,42.68518,-73.79742,1,,Y
,,,,,,,,,,,42.0948,-76.00445,1,(607) 786-5774,Y
,,,,,,,,,,,42.79906,-73.9256,1,,Y
,,,,,,,,,,,42.09245,-76.80016,1,,Y
,,,,,,,,,,,43.19447,-77.61086,1,(585) 663-4592,Y
,,,,,,,,,,,40.9361,-73.74672,1,,N
,,,,,,,,,,,40.83758,-73.41194,1,,N
,,,,,,,,,,,42.73793,-73.76247,1,,Y
,,,,,,,,,,,42.67785,-73.82909,1,(978) 682-2747,N
,,,,,,,,,,,40.57197,-74.10825,1,(732) 625-8353,N
,,,,,,,,,,,40.64078,-73.6396,1,(516) 255-5582,N
,,,,,,,,,,,40.70035,-73.61583,1,,Y
,,,,,,,,,,,40.9949,-73.67394,1,(203) 322-3724,N
,,,,,,,,,,,41.06298,-73.94936,1,(201) 529-5343,N
,,,,,,,,,,,41.30508,-73.87924,1,(914) 528-6991,N
,,,,,,,,,,,43.04884,-76.152,1,,N
,,,,,,,,,,,41.42601,-73.57818,1,(203) 743-3008,N
,,,,,,,,,,,40.68048,-73.94891,1,(718) 788-1528,N
,,,,,,,,,,,42.99995,-78.19105,1,(585) 343-4550,N
,,,,,,,,,,,41.69623,-73.90345,1,,N
,,,,,,,,,,,41.59795,-73.9107,1,(845) 462-2803,N
,,,,,,,,,,,43.3273,-73.668,1,(518) 899-5622,Y
,,,,,,,,,,,40.87175,-73.32327,1,(631) 261-1666,N
,,,,,,,,,,,40.76678,-73.00158,1,(631) 654-2421,N
,,,,,,,,,,,43.97635,-75.94485,1,(315) 788-6651,Y
,,,,,,,,,,,41.5787,-73.81234,1,(845) 227-4261,N
,,,,,,,,,,,44.69727,-73.47685,1,(315) 853-3370,Y
,,,,,,,,,,,40.78674,-73.22079,1,,N
,,,,,,,,,,,40.95039,-73.7337,1,,N
,,,,,,,,,,,40.61264,-74.12926,1,,N
,,,,,,,,,,,40.87649,-72.52962,1,(631) 594-1928,N
,,,,,,,,,,,42.9096,-73.8994,1,,N
,,,,,,,,,,,43.08883,-78.98782,1,(716) 283-3713,Y
,,,,,,,,,,,40.76182,-73.32972,1,,N
,,,,,,,,,,,41.52666,-74.03397,1,(845) 534-1371,N
,,,,,,,,,,,40.93238,-72.67366,1,(516) 741-2894,N
,,,,,,,,,,,40.87051,-72.99711,1,,N
,,,,,,,,,,,40.81548,-73.19269,1,,Y
,,,,,,,,,,,42.71268,-73.81526,1,(978) 682-2747,N
,,,,,,,,,,,42.2545,-73.76735,1,,N
,,,,,,,,,,,40.7859,-73.00945,1,,N
,,,,,,,,,,,40.86589,-73.6325,1,(516) 759-0855,N
,,,,,,,,,,,42.871,-73.93141,1,(508) 730-1951,Y
,,,,,,,,,,,40.669,-73.60949,1,,N
,,,,,,,,,,,40.85704,-73.20429,1,,Y
,,,,,,,,,,,40.82853,-73.42474,1,,N
,,,,,,,,,,,40.70533,-73.65679,1,,N
,,,,,,,,,,,41.20632,-73.98404,1,(845) 786-7463,N
,,,,,,,,,,,40.69237,-73.47886,1,,N
,,,,,,,,,,,40.6837,-73.35364,1,(631) 841-5497,N
,,,,,,,,,,,40.63731,-73.9111,1,,N
,,,,,,,,,,,40.92304,-73.04908,1,(631) 246-8601,N
,,,,,,,,,,,40.66421,-73.52211,1,,N
,,,,,,,,,,,40.77647,-73.47079,1,(516) 935-0205,N
,,,,,,,,,,,40.72801,-73.22985,1,(631) 444-0183,N
,,,,,,,,,,,41.21437,-73.72028,1,(914) 241-2841,N
,,,,,,,,,,,41.74264,-74.07024,1,(845) 469-3639,N
,,,,,,,,,,,40.70765,-73.37123,1,,Y
,,,,,,,,,,,41.67101,-74.67207,1,,Y
,,,,,,,,,,,40.78127,-73.53307,1,,N
,,,,,,,,,,,40.76098,-73.76236,1,(718) 224-1704,Y
,,,,,,,,,,,41.66508,-73.92962,1,(845) 462-4889,N
,,,,,,,,,,,40.79994,-72.86588,1,,N
,,,,,,,,,,,40.72866,-73.44797,1,,Y
,,,,,,,,,,,40.78916,-73.4157,1,(631) 206-0389,N
,,,,,,,,,,,40.73614,-73.71261,1,(718) 423-9224,N
,,,,,,,,,,,40.72304,-73.79951,1,,N
,,,,,,,,,,,40.72019,-73.76209,1,,N
,,,,,,,,,,,40.62395,-73.73522,1,(516) 239-3498,N
,,,,,,,,,,,43.23048,-75.4396,1,(978) 682-2747,Y
,,,,,,,,,,,40.75223,-73.70087,1,,N
,,,,,,,,,,,40.78594,-73.83621,1,(718) 539-0019,N
,,,,,,,,,,,42.67958,-74.4646,1,,Y
,,,,,,,,,,,41.03119,-73.76631,1,(914) 288-0279,N
,,,,,,,,,,,40.87186,-73.42763,1,,N
,,,,,,,,,,,40.74895,-73.89026,1,,N
,,,,,,,,,,,42.45539,-75.09631,1,,Y
,,,,,,,,,,,43.0486,-76.22923,1,(978) 682-2747,N
,,,,,,,,,,,41.15561,-74.19337,1,(201) 934-9006,N
,,,,,,,,,,,40.6772,-73.45479,1,(516) 781-8031,N
,,,,,,,,,,,40.75249,-73.92109,1,,N
,,,,,,,,,,,42.14022,-77.04054,1,,Y
,,,,,,,,,,,43.14549,-76.12645,1,(207) 797-4300,Y
,,,,,,,,,,,40.65215,-73.83852,1,(718) 925-0745,N
,,,,,,,,,,,40.811,-73.95227,1,(212) 862-7945,N
,,,,,,,,,,,40.65383,-73.55763,1,,N
,,,,,,,,,,,41.0527,-73.81467,1,(914) 347-5671,N
,,,,,,,,,,,40.54281,-74.2065,1,,N
,,,,,,,,,,,40.71267,-73.90677,1,,N
,,,,,,,,,,,42.93298,-76.56351,1,(978) 682-2747,N
,,,,,,,,,,,40.72457,-73.55992,1,,N
,,,,,,,,,,,41.27356,-73.78282,1,,N
,,,,,,,,,,,43.13997,-76.2275,1,(978) 682-2747,Y
,,,,,,,,,,,42.10315,-76.26316,1,(607) 687-0356,N
,,,,,,,,,,,40.74966,-73.64026,1,,Y
,,,,,,,,,,,42.94413,-76.55148,1,(978) 682-2747,Y
,,,,,,,,,,,40.73944,-73.81562,1,,N
,,,,,,,,,,,40.74342,-73.65722,1,,N
,,,,,,,,,,,42.698,-73.89004,1,(978) 682-2747,N
,,,,,,,,,,,40.69053,-73.72417,1,(516) 341-7241,N
,,,,,,,,,,,40.60491,-73.97652,1,(718) 832-0844,N
,,,,,,,,,,,40.71584,-73.5986,1,(516) 485-0787,N
,,,,,,,,,,,40.65086,-73.89006,1,,N
,,,,,,,,,,,40.70825,-73.71922,1,,N
,,,,,,,,,,,40.83411,-73.85155,1,,N
,,,,,,,,,,,40.62267,-73.93736,1,,N
,,,,,,,,,,,40.70155,-73.94244,1,(719) 335-0486,N
,,,,,,,,,,,42.65265,-73.76779,1,,N
,,,,,,,,,,,40.61721,-74.03022,1,(718) 998-2633,N
,,,,,,,,,,,40.59601,-73.98448,1,(718) 996-0928,Y
,,,,,,,,,,,40.65676,-73.58074,1,(516) 546-5125,N
,,,,,,,,,,,40.60864,-73.95843,1,,N
,,,,,,,,,,,40.72147,-73.90383,1,(718) 366-8259,Y
,,,,,,,,,,,42.76942,-73.89321,1,(978) 682-2747,Y
,,,,,,,,,,,42.09926,-76.04636,1,,N
,,,,,,,,,,,40.68104,-73.84506,1,,N
,,,,,,,,,,,40.72297,-73.8675,1,,N
,,,,,,,,,,,40.57806,-73.9602,1,,N
,,,,,,,,,,,40.6718,-73.99698,1,(718) 840-0446,N
,,,,,,,,,,,42.62714,-73.81876,1,,N
,,,,,,,,,,,40.8857,-73.82829,1,,Y
,,,,,,,,,,,40.65503,-73.66988,1,,N
,,,,,,,,,,,42.65715,-73.80295,1,,N
,,,,,,,,,,,40.76733,-73.73916,1,(718) 335-0486,Y
,,,,,,,,,,,41.45441,-74.05779,1,(845) 534-1371,N
,,,,,,,,,,,42.69991,-73.68943,1,,Y
,,,,,,,,,,,42.82408,-73.95981,1,,N
,,,,,,,,,,,40.75425,-73.89585,1,,N
,,,,,,,,,,,41.98656,-73.88163,1,(845) 338-3623,Y
,,,,,,,,,,,40.70466,-73.63716,1,,N
,,,,,,,,,,,40.62601,-74.13449,1,,N
,,,,,,,,,,,43.0794,-76.08868,1,,Y
,,,,,,,,,,,42.78019,-73.95718,1,(518) 355-3406,N
,,,,,,,,,,,40.73305,-73.26384,1,,N
,,,,,,,,,,,40.68956,-73.84247,1,(718) 297-5740,N
,,,,,,,,,,,42.77386,-73.69813,1,(978) 682-2747,Y
,,,,,,,,,,,40.75044,-73.97171,1,(212) 599-1100,N
,,,,,,,,,,,43.23679,-77.64729,1,(585) 663-4592,Y
,,,,,,,,,,,41.09428,-73.95404,1,(845) 358-0669,Y
,,,,,,,,,,,40.69208,-73.68404,1,,Y
,,,,,,,,,,,43.12094,-77.619,1,(585) 242-9410,N
,,,,,,,,,,,43.1491,-77.598,1,,Y
,,,,,,,,,,,40.75612,-73.83382,1,,N
,,,,,,,,,,,42.16139,-75.89392,1,,Y
,,,,,,,,,,,43.29144,-73.63666,1,,Y
,,,,,,,,,,,41.42954,-74.42543,1,,Y
,,,,,,,,,,,40.77574,-73.91032,1,(718) 274-3168,N
,,,,,,,,,,,40.63242,-73.9472,1,,N
,,,,,,,,,,,40.76089,-73.92271,1,,N
,,,,,,,,,,,40.70728,-73.80249,1,(718) 526-4821,N
,,,,,,,,,,,40.7143,-73.42738,1,,Y
,,,,,,,,,,,40.60467,-73.99875,1,,N
,,,,,,,,,,,40.9547,-73.86544,1,,N
,,,,,,,,,,,40.71297,-74.0071,1,(212) 732-0206,N
,,,,,,,,,,,40.71599,-74.00498,1,(212) 577-7510,N
,,,,,,,,,,,41.35842,-74.68377,1,(845) 856-5151,Y
,,,,,,,,,,,43.46073,-76.49038,1,,Y
,,,,,,,,,,,40.76968,-73.83458,1,(718) 321-0166,N
,,,,,,,,,,,40.87064,-73.85603,1,(718) 231-7756,Y
,,,,,,,,,,,40.7261,-73.89496,1,,N
,,,,,,,,,,,40.62508,-73.96197,1,,N
,,,,,,,,,,,40.62216,-74.02556,1,,N
,,,,,,,,,,,42.83716,-73.93496,1,,Y
,,,,,,,,,,,40.70043,-73.90563,1,,N
,,,,,,,,,,,41.35907,-74.28262,1,(845) 469-3639,N
,,,,,,,,,,,40.78776,-73.72637,1,,N
,,,,,,,,,,,40.69215,-73.99133,1,(718) 788-1528,N
,,,,,,,,,,,42.65094,-73.75169,1,(978) 682-2747,N
,,,,,,,,,,,40.69247,-73.86043,1,,N
,,,,,,,,,,,40.71068,-73.79261,1,,N
,,,,,,,,,,,40.63182,-73.88837,1,,N
,,,,,,,,,,,41.39725,-74.33349,1,(845) 469-3639,N
,,,,,,,,,,,40.70797,-73.83083,1,,N
,,,,,,,,,,,42.80486,-73.90445,1,,N
,,,,,,,,,,,40.73753,-73.99651,1,,N
,,,,,,,,,,,41.06381,-74.0125,1,(201) 847-1035,N
,,,,,,,,,,,41.93352,-74.01972,1,(845) 338-3632,N
,,,,,,,,,,,40.70891,-73.81843,1,,N
,,,,,,,,,,,40.58935,-73.66328,1,,N
,,,,,,,,,,,40.81125,-73.25677,1,,N
,,,,,,,,,,,41.72486,-74.38915,1,,N
,,,,,,,,,,,40.83076,-73.68732,1,(631) 261-1666,N
,,,,,,,,,,,40.94588,-73.06862,1,,N
,,,,,,,,,,,43.01596,-74.80412,1,,N
,,,,,,,,,,,42.95919,-76.91766,1,,N
,,,,,,,,,,,41.16221,-74.1542,1,(845) 753-2411,N
,,,,,,,,,,,40.80738,-73.62682,1,,N
,,,,,,,,,,,40.8601,-73.53502,1,(516) 922-5276,N
,,,,,,,,,,,40.67516,-73.55708,1,,N
,,,,,,,,,,,40.67232,-73.50881,1,(516) 781-8031,N
,,,,,,,,,,,40.71786,-73.7367,1,,N
,,,,,,,,,,,40.83872,-73.2947,1,,N
,,,,,,,,,,,40.67929,-73.76114,1,(718) 527-4653,N
,,,,,,,,,,,41.78378,-74.71943,1,,N
,,,,,,,,,,,42.21491,-73.87802,1,,N
,,,,,,,,,,,43.01115,-73.84953,1,,N
,,,,,,,,,,,40.92369,-73.788,1,,N
,,,,,,,,,,,40.67942,-73.88035,1,(201) 543-5583,N
,,,,,,,,,,,41.33352,-74.19289,1,(201) 529-5343,N
,,,,,,,,,,,40.73219,-73.98157,1,,N
,,,,,,,,,,,42.4575,-75.05602,1,,N
,,,,,,,,,,,40.74663,-73.98596,1,,N
,,,,,,,,,,,40.73006,-73.95411,1,,N
,,,,,,,,,,,40.61724,-73.90972,1,,N
,,,,,,,,,,,40.80851,-73.10631,1,,N
,,,,,,,,,,,40.6684,-73.99382,1,(718) 788-1528,Y
,,,,,,,,,,,40.58247,-73.95978,1,(718) 646-4705,N
,,,,,,,,,,,41.29366,-73.67577,1,(914) 232-0920,N
,,,,,,,,,,,41.05817,-73.7662,1,(914) 644-8216,N
,,,,,,,,,,,42.90596,-76.82549,1,(978) 682-2747,Y
,,,,,,,,,,,41.51007,-73.95287,1,(845) 838-6712,N
,,,,,,,,,,,40.78824,-73.81348,1,,N
,,,,,,,,,,,40.84905,-73.93367,1,,N
,,,,,,,,,,,40.77045,-73.91806,1,,N
,,,,,,,,,,,43.04709,-77.08968,1,,Y
,,,,,,,,,,,40.83206,-73.19553,1,,N
,,,,,,,,,,,42.47349,-73.8189,1,,N
,,,,,,,,,,,40.75954,-73.83063,1,(718) 658-6932,N
,,,,,,,,,,,42.70346,-74.31099,1,,Y
,,,,,,,,,,,43.0522,-78.87709,1,(716) 695-3654,Y
,,,,,,,,,,,40.75428,-73.11785,1,(631) 451-7367,N
,,,,,,,,,,,40.82288,-73.94147,1,(212) 862-7945,N
,,,,,,,,,,,41.33759,-74.35915,1,,Y
,,,,,,,,,,,41.84407,-74.14771,1,,N
,,,,,,,,,,,40.72556,-73.48715,1,,N
,,,,,,,,,,,40.68365,-73.41731,1,,N
,,,,,,,,,,,40.73149,-73.19179,1,,N
,,,,,,,,,,,40.75474,-73.65019,1,,N
,,,,,,,,,,,40.84102,-73.63491,1,,N
,,,,,,,,,,,42.90262,-73.68874,1,,Y
,,,,,,,,,,,40.69091,-73.92432,1,(718) 453-9850,N
,,,,,,,,,,,40.74578,-73.90346,1,,N
,,,,,,,,,,,40.77221,-73.64923,1,(718) 363-0205,N
,,,,,,,,,,,40.76351,-73.78631,1,,N
,,,,,,,,,,,40.87666,-73.8632,1,,N
,,,,,,,,,,,40.97467,-73.83295,1,,N
,,,,,,,,,,,41.01407,-73.84512,1,(914) 347-5671,N
,,,,,,,,,,,41.01241,-73.85078,1,(914) 674-8552,N
,,,,,,,,,,,40.72515,-73.63507,1,,N
,,,,,,,,,,,40.89699,-73.80415,1,(914) 347-5671,N
,,,,,,,,,,,41.74437,-73.82439,1,(845) 462-2803,N
,,,,,,,,,,,41.37057,-73.96513,1,(845) 534-1371,N
,,,,,,,,,,,40.73649,-73.8576,1,,N
,,,,,,,,,,,41.92883,-74.00316,1,(845) 340-8507,N
,,,,,,,,,,,40.86225,-73.05956,1,,N
,,,,,,,,,,,40.7922,-73.81249,1,(718) 352-0990,N
,,,,,,,,,,,42.64193,-73.74387,1,(978) 682-2747,Y
,,,,,,,,,,,40.85051,-73.93726,1,(212) 927-0875,N
,,,,,,,,,,,40.6585,-73.93146,1,,N
,,,,,,,,,,,40.84253,-73.84579,1,(718) 231-7756,N
,,,,,,,,,,,43.28519,-73.58627,1,,Y
,,,,,,,,,,,40.91812,-73.76768,1,(914) 337-9050,N
,,,,,,,,,,,43.56192,-76.12628,1,,Y
,,,,,,,,,,,43.10334,-73.51713,1,,Y
,,,,,,,,,,,40.75644,-73.92959,1,,N
,,,,,,,,,,,41.02073,-73.75769,1,(914) 288-0569,N
,,,,,,,,,,,41.45298,-74.36821,1,(845) 692-0828,N
,,,,,,,,,,,41.0375,-73.76011,1,(914) 288-0549,N
,,,,,,,,,,,40.7111,-73.85535,1,,N
,,,,,,,,,,,40.74252,-73.98067,1,(719) 832-0844,N
,,,,,,,,,,,41.32211,-74.12392,1,(201) 529-5343,N
,,,,,,,,,,,41.14629,-73.93391,1,(201) 934-9006,N
,,,,,,,,,,,41.29108,-73.83215,1,,Y
,,,,,,,,,,,40.71309,-73.87699,1,,N
,,,,,,,,,,,40.65872,-73.64786,1,(516) 255-5582,N
,,,,,,,,,,,40.63423,-74.02052,1,,N
,,,,,,,,,,,40.83304,-73.03878,1,,N
,,,,,,,,,,,40.60748,-74.00211,1,,N
,,,,,,,,,,,41.54295,-73.86649,1,(845) 227-4261,N
,,,,,,,,,,,40.80336,-73.21282,1,,N
,,,,,,,,,,,40.71435,-73.80709,1,(718) 297-8857,Y
,,,,,,,,,,,40.78125,-73.24742,1,,N
,,,,,,,,,,,40.69892,-73.91807,1,(718) 418-0738,N
,,,,,,,,,,,40.74348,-73.91893,1,,N
,,,,,,,,,,,40.76441,-73.93305,1,,N
,,,,,,,,,,,40.90871,-73.87493,1,(914) 966-0130,N
,,,,,,,,,,,40.83517,-73.86089,1,(718) 931-7960,N
,,,,,,,,,,,40.9917,-73.66927,1,(203) 322-3724,N
,,,,,,,,,,,41.13239,-73.79458,1,(914) 773-7074,N
,,,,,,,,,,,40.71458,-73.57301,1,,N
,,,,,,,,,,,40.70053,-73.89678,1,,N
,,,,,,,,,,,40.73899,-73.2931,1,(631) 254-9097,N
,,,,,,,,,,,40.76265,-73.91581,1,,N
,,,,,,,,,,,40.71298,-73.82845,1,,N
,,,,,,,,,,,43.01517,-74.36156,1,,Y
,,,,,,,,,,,42.76455,-74.11891,1,,Y
,,,,,,,,,,,41.15775,-73.77333,1,,N
,,,,,,,,,,,40.61995,-73.9892,1,,N
,,,,,,,,,,,40.79774,-73.6999,1,,N
,,,,,,,,,,,40.60838,-73.95728,1,,N
,,,,,,,,,,,43.11848,-76.1431,1,(315) 701-4975,Y
,,,,,,,,,,,40.84639,-73.83163,1,,N
,,,,,,,,,,,43.15891,-76.32839,1,(315) 635-6610,Y
,,,,,,,,,,,43.07668,-76.16933,1,(315) 701-0432,Y
,,,,,,,,,,,40.89357,-73.3365,1,(631) 261-1666,N
,,,,,,,,,,,40.63386,-74.02671,1,,N
,,,,,,,,,,,41.52016,-74.06918,1,,Y
,,,,,,,,,,,40.75728,-73.5105,1,(516) 933-8407,N
,,,,,,,,,,,40.6925,-73.86034,1,(718) 574-4539,N
,,,,,,,,,,,40.72085,-73.85506,1,,N
,,,,,,,,,,,42.80018,-77.78138,1,,Y
,,,,,,,,,,,42.86594,-77.71262,1,,Y
,,,,,,,,,,,43.06068,-76.06568,1,(315) 701-0740,Y
,,,,,,,,,,,40.75827,-73.54293,1,,Y
,,,,,,,,,,,42.6546,-73.75913,1,(978) 682-2747,N
,,,,,,,,,,,40.74822,-73.87711,1,,N
,,,,,,,,,,,43.30116,-73.6654,1,,Y
,,,,,,,,,,,42.68966,-73.81992,1,,Y
,,,,,,,,,,,40.71273,-73.78394,1,(718) 658-6932,N
,,,,,,,,,,,40.95333,-73.84345,1,(914) 771-5105,N
,,,,,,,,,,,40.84242,-73.70786,1,(631) 261-1666,N
,,,,,,,,,,,40.81772,-73.41174,1,,N
,,,,,,,,,,,40.85481,-73.8675,1,(718) 792-3801,N
,,,,,,,,,,,43.0522,-75.37434,1,,Y
,,,,,,,,,,,43.07854,-75.64572,1,,Y
,,,,,,,,,,,41.43379,-74.03931,1,(845) 534-1371,N
,,,,,,,,,,,41.45614,-74.38593,1,,N
,,,,,,,,,,,40.86331,-73.83435,1,(718) 320-4064,Y
,,,,,,,,,,,40.91265,-73.83699,1,(914) 663-6958,N
,,,,,,,,,,,42.05875,-76.13978,1,(607) 625-4866,Y
,,,,,,,,,,,43.12652,-75.23708,1,,Y
,,,,,,,,,,,43.07978,-73.80354,1,,Y
,,,,,,,,,,,40.7688,-73.77406,1,,N
,,,,,,,,,,,40.78115,-73.77604,1,,N
,,,,,,,,,,,40.74827,-73.75832,1,,N
,,,,,,,,,,,40.65918,-73.89065,1,,N
,,,,,,,,,,,40.66969,-73.95573,1,,N
,,,,,,,,,,,40.64769,-73.97162,1,,N
,,,,,,,,,,,40.82643,-73.82216,1,(718) 892-4917,N
,,,,,,,,,,,42.73357,-73.84898,1,(978) 682-2747,Y
,,,,,,,,,,,40.81362,-73.95614,1,(212) 866-4413,N
,,,,,,,,,,,40.73209,-73.68824,1,,N
,,,,,,,,,,,42.73896,-73.67739,1,,Y
,,,,,,,,,,,44.67959,-73.45143,1,(315) 853-3370,Y
,,,,,,,,,,,40.7046,-73.81602,1,,N
,,,,,,,,,,,40.89837,-73.85453,1,(914) 663-6958,N
,,,,,,,,,,,40.86731,-73.89719,1,(973) 742-2788,N
,,,,,,,,,,,44.57799,-73.50844,1,,Y
,,,,,,,,,,,42.7814,-74.02878,1,,Y
,,,,,,,,,,,42.6974,-73.64618,1,,Y
,,,,,,,,,,,40.92051,-73.86126,1,,N
,,,,,,,,,,,40.55942,-74.19773,1,,N
,,,,,,,,,,,40.90523,-73.85797,1,(914) 237-2354,N
,,,,,,,,,,,40.92804,-73.84208,1,(914) 779-1402,N
,,,,,,,,,,,43.01031,-76.14196,1,(978) 682-2747,Y
,,,,,,,,,,,40.76216,-73.86901,1,,N
,,,,,,,,,,,40.7445,-73.98597,1,(212) 532-0297,N
,,,,,,,,,,,40.75367,-73.99242,1,,N
,,,,,,,,,,,42.27188,-73.72387,1,,Y
,,,,,,,,,,,41.0608,-73.81502,1,,N
,,,,,,,,,,,40.59824,-73.99728,1,,N
,,,,,,,,,,,40.78237,-73.8035,1,,N
,,,,,,,,,,,40.7041,-73.91854,1,(718) 418-2093,N
,,,,,,,,,,,40.90088,-73.81966,1,,N
,,,,,,,,,,,43.06926,-76.1059,1,(315) 432-9276,Y
,,,,,,,,,,,40.66051,-73.99759,1,(718) 832-0844,Y
,,,,,,,,,,,43.45297,-76.53061,1,,Y
,,,,,,,,,,,40.66676,-73.48401,1,,N
,,,,,,,,,,,40.95602,-73.81269,1,(914) 779-8185,N
,,,,,,,,,,,40.65387,-73.63242,1,(516) 255-5582,Y
,,,,,,,,,,,42.97035,-73.79479,1,,Y
,,,,,,,,,,,42.76395,-73.80243,1,,Y
,,,,,,,,,,,41.20164,-73.88495,1,,N
,,,,,,,,,,,41.51497,-74.20814,1,(845) 943-5954,Y
,,,,,,,,,,,41.15027,-73.988,1,(845) 624-0208,N
,,,,,,,,,,,42.68223,-73.73205,1,,Y
,,,,,,,,,,,43.00521,-76.17822,1,(978) 682-2747,Y
,,,,,,,,,,,40.62876,-74.11491,1,(718) 818-9934,Y
,,,,,,,,,,,40.61527,-74.06679,1,(908) 668-1406,N
,,,,,,,,,,,40.88126,-73.83863,1,,N
,,,,,,,,,,,44.84777,-74.31018,1,,Y
,,,,,,,,,,,41.53834,-73.90117,1,(845) 462-2803,Y
,,,,,,,,,,,40.69192,-73.52759,1,,Y
,,,,,,,,,,,40.57554,-73.99715,1,,N
,,,,,,,,,,,40.86558,-73.86715,1,(718) 605-3954,N
,,,,,,,,,,,43.23222,-76.14046,1,(315) 676-2376,Y
,,,,,,,,,,,43.28681,-76.13055,1,(315) 676-4031,Y
,,,,,,,,,,,43.08969,-76.09138,1,(315) 701-0425,Y
,,,,,,,,,,,42.72025,-73.83629,1,(978) 682-2747,Y
,,,,,,,,,,,42.93771,-74.17966,1,,Y
,,,,,,,,,,,42.70541,-73.77631,1,(978) 682-2747,Y
,,,,,,,,,,,41.5164,-73.59145,1,,Y
,,,,,,,,,,,40.70195,-73.80825,1,(718) 526-6064,N
,,,,,,,,,,,40.58929,-74.19404,1,(9) 086-6814,Y
,,,,,,,,,,,43.32398,-76.42302,1,,Y
,,,,,,,,,,,40.69346,-73.85272,1,,N
,,,,,,,,,,,41.94516,-73.99631,1,(845) 338-3623,Y
,,,,,,,,,,,43.19699,-77.49886,1,(858) 671-6299,Y
,,,,,,,,,,,43.21389,-77.43036,1,,Y
,,,,,,,,,,,40.68575,-73.8263,1,,N
,,,,,,,,,,,43.10498,-76.05843,1,(315) 701-1321,Y
,,,,,,,,,,,42.8611,-73.88874,1,,Y
,,,,,,,,,,,40.65499,-73.90738,1,,N
,,,,,,,,,,,43.17864,-77.63182,1,(585) 254-4914,Y
,,,,,,,,,,,43.13391,-77.44199,1,(585) 421-8009,Y
,,,,,,,,,,,43.09122,-76.17014,1,(315) 451-7618,Y
,,,,,,,,,,,40.6745,-73.80473,1,(718) 845-9873,Y
,,,,,,,,,,,40.89012,-73.89838,1,(914) 779-2379,N
,,,,,,,,,,,43.18579,-76.22365,1,(315) 546-0395,Y
,,,,,,,,,,,42.10508,-75.93389,1,,Y
,,,,,,,,,,,42.64591,-73.69778,1,,Y
,,,,,,,,,,,43.12199,-76.15626,1,(315) 701-0141,Y
,,,,,,,,,,,40.80177,-73.94882,1,,N
,,,,,,,,,,,40.89106,-73.01387,1,,N
,,,,,,,,,,,40.66961,-73.39174,1,,N
,,,,,,,,,,,43.95974,-75.91372,1,(315) 779-8106,Y
,,,,,,,,,,,44.05003,-75.83522,1,(315) 629-1824,Y
,,,,,,,,,,,43.08736,-77.61195,1,,Y
,,,,,,,,,,,43.11536,-77.66313,1,(585) 235-5661,Y
,,,,,,,,,,,40.85256,-73.8273,1,(973) 742-2788,N
,,,,,,,,,,,40.58395,-74.09455,1,(718) 980-1375,N
,,,,,,,,,,,40.58754,-73.95434,1,(718) 332-9415,N
,,,,,,,,,,,40.66314,-73.9614,1,(212) 862-7946,N
,,,,,,,,,,,40.70683,-73.75141,1,,N
,,,,,,,,,,,40.66714,-73.78965,1,(718) 529-1829,N
,,,,,,,,,,,40.80464,-73.93707,1,(212) 202-4666,N
,,,,,,,,,,,40.8476,-73.91241,1,(718) 731-2213,Y
,,,,,,,,,,,40.87701,-73.90655,1,,Y
,,,,,,,,,,,40.76414,-73.95897,1,(212) 734-5704,N
,,,,,,,,,,,40.58115,-73.83817,1,,N
,,,,,,,,,,,40.70247,-73.81376,1,,Y
,,,,,,,,,,,40.55168,-74.14586,1,(908) 668-1406,N
,,,,,,,,,,,40.5419,-74.14598,1,(908) 668-1406,N
,,,,,,,,,,,40.66351,-73.54887,1,,Y
,,,,,,,,,,,40.53241,-74.19175,1,(908) 668-1406,N
,,,,,,,,,,,40.61636,-74.10387,1,,N
,,,,,,,,,,,43.10784,-75.22006,1,(978) 682-2747,Y
,,,,,,,,,,,43.0227,-74.99194,1,(978) 682-2747,Y
,,,,,,,,,,,43.01181,-78.82247,1,(716) 692-6680,Y
,,,,,,,,,,,44.69508,-73.51521,1,,Y
,,,,,,,,,,,40.84436,-73.89735,1,,Y
,,,,,,,,,,,40.74748,-73.756,1,,N
,,,,,,,,,,,40.86557,-73.85977,1,(718) 231-7756,N
,,,,,,,,,,,40.76892,-73.90622,1,,N
,,,,,,,,,,,40.76669,-73.92058,1,,N
,,,,,,,,,,,43.20943,-77.6013,1,(585) 342-2520,Y
,,,,,,,,,,,40.82435,-73.50224,1,,N
,,,,,,,,,,,43.16457,-77.64749,1,(585) 254-4914,Y
,,,,,,,,,,,40.64447,-73.593,1,(516) 377-5295,N
,,,,,,,,,,,40.6737,-73.79142,1,(718) 323-4844,N
,,,,,,,,,,,40.68666,-73.99062,1,(718) 406-0387,N
,,,,,,,,,,,40.63457,-74.01451,1,(718) 491-9012,N
,,,,,,,,,,,43.09687,-77.63148,1,,Y
,,,,,,,,,,,40.82502,-73.8997,1,(718) 231-7756,N
,,,,,,,,,,,44.92031,-74.88889,1,(315) 769-8873,Y
